Family,Genus,Species
Montiaceae,Lewisia,columbiana
Montiaceae,Lewisia,columbiana
Asparagaceae,Triteleia,laxa
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Sapindaceae,Acer,pentaphyllum
Asteraceae subfam. Asteroideae,Helichrysum,basalticum
Asteraceae subfam. Asteroideae,Helichrysum,basalticum
Asteraceae subfam. Asteroideae,Helichrysum,basalticum
Asteraceae subfam. Asteroideae,Helichrysum,basalticum
Asteraceae subfam. Asteroideae,Helichrysum,basalticum
Asteraceae subfam. Asteroideae,Helichrysum,basalticum
Asteraceae subfam. Asteroideae,Helichrysum,basalticum
Asteraceae subfam. Asteroideae,Helichrysum,basalticum
Asteraceae subfam. Asteroideae,Helichrysum,basalticum
Asteraceae subfam. Asteroideae,Helichrysum,basalticum
Asteraceae subfam. Asteroideae,Helichrysum,basalticum
Asteraceae subfam. Asteroideae,Helichrysum,basalticum
Asteraceae subfam. Asteroideae,Helichrysum,basalticum
Asteraceae subfam. Asteroideae,Helichrysum,basalticum
Asteraceae subfam. Asteroideae,Helichrysum,basalticum
Hamamelidaceae,Corylopsis,sp.
Hamamelidaceae,Corylopsis,sp.
Hamamelidaceae,Corylopsis,sp.
Hamamelidaceae,Corylopsis,sp.
Rosaceae,Potentilla,cinerea
Pinaceae,Pinus,sylvestris
Cornaceae,Cornus,alternifolia
Cornaceae,Cornus,alternifolia
Rosaceae,Prunus,virginiana
Rosaceae,Prunus,virginiana
Rosaceae,Prunus,virginiana
Rosaceae,Prunus,virginiana
Rosaceae,Prunus,virginiana
Rosaceae,Prunus,virginiana
Rosaceae,Prunus,virginiana
Rosaceae,Prunus,virginiana
Rosaceae,Prunus,virginiana
Rosaceae,Prunus,virginiana
Rosaceae,Prunus,virginiana
Rosaceae,Prunus,virginiana
Rosaceae,Prunus,virginiana
Rosaceae,Prunus,virginiana
Rosaceae,Prunus,virginiana
Rosaceae,Prunus,virginiana
Rosaceae,Prunus,virginiana
Rosaceae,Prunus,virginiana
Rosaceae,Prunus,virginiana
Rosaceae,Prunus,virginiana
Rosaceae,Prunus,virginiana
Rosaceae,Prunus,virginiana
Rosaceae,Prunus,virginiana
Rosaceae,Prunus,virginiana
Rosaceae,Prunus,virginiana
Rosaceae,Prunus,virginiana
Rosaceae,Prunus,virginiana
Betulaceae,Betula,papyrifera
Betulaceae,Betula,papyrifera
Betulaceae,Betula,papyrifera
Betulaceae,Betula,papyrifera
Betulaceae,Betula,papyrifera
Betulaceae,Betula,papyrifera
Betulaceae,Betula,papyrifera
Betulaceae,Betula,papyrifera
Betulaceae,Betula,papyrifera
Betulaceae,Betula,papyrifera
Betulaceae,Betula,papyrifera
Betulaceae,Betula,papyrifera
Betulaceae,Betula,papyrifera
Betulaceae,Betula,papyrifera
Betulaceae,Betula,papyrifera
Betulaceae,Betula,papyrifera
Betulaceae,Betula,papyrifera
Betulaceae,Betula,papyrifera
Betulaceae,Betula,papyrifera
Betulaceae,Betula,papyrifera
Betulaceae,Betula,papyrifera
Betulaceae,Betula,papyrifera
Betulaceae,Betula,papyrifera
Betulaceae,Betula,papyrifera
Rosaceae,Prunus,serotina
Rosaceae,Prunus,serotina
Rosaceae,Prunus,serotina
Rosaceae,Prunus,serotina
Rosaceae,Prunus,serotina
Rosaceae,Prunus,serotina
Rosaceae,Prunus,serotina
Rutaceae,Zanthoxylum,americanum
Rutaceae,Zanthoxylum,americanum
Rutaceae,Zanthoxylum,americanum
Rutaceae,Zanthoxylum,americanum
Rutaceae,Zanthoxylum,americanum
Rutaceae,Zanthoxylum,americanum
Rutaceae,Zanthoxylum,americanum
Rosaceae,Prunus,nigra
Rosaceae,Prunus,nigra
Rosaceae,Prunus,nigra
Rosaceae,Prunus,nigra
Rosaceae,Prunus,nigra
Rosaceae,Prunus,nigra
Berberidaceae,Podophyllum,peltatum
Berberidaceae,Podophyllum,peltatum
Berberidaceae,Podophyllum,peltatum
Campanulaceae,Campanulastrum,americanum
Campanulaceae,Campanulastrum,americanum
Campanulaceae,Campanulastrum,americanum
Campanulaceae,Campanulastrum,americanum
Campanulaceae,Campanulastrum,americanum
Campanulaceae,Campanulastrum,americanum
Campanulaceae,Campanulastrum,americanum
Campanulaceae,Campanulastrum,americanum
Campanulaceae,Campanulastrum,americanum
Cystopteridaceae,Cystopteris,bulbifera
Cystopteridaceae,Cystopteris,bulbifera
Cystopteridaceae,Cystopteris,bulbifera
Cystopteridaceae,Cystopteris,bulbifera
Cystopteridaceae,Cystopteris,bulbifera
Cystopteridaceae,Cystopteris,bulbifera
Cystopteridaceae,Cystopteris,bulbifera
Cystopteridaceae,Cystopteris,bulbifera
Cystopteridaceae,Cystopteris,bulbifera
Lauraceae,Sassafras,albidum
Lauraceae,Sassafras,albidum
Lauraceae,Sassafras,albidum
Lauraceae,Sassafras,albidum
Lauraceae,Sassafras,albidum
Lauraceae,Sassafras,albidum
Lauraceae,Sassafras,albidum
Lauraceae,Sassafras,albidum
Lauraceae,Sassafras,albidum
Lauraceae,Sassafras,albidum
Lauraceae,Sassafras,albidum
Colchicaceae,Uvularia,grandiflora
Colchicaceae,Uvularia,grandiflora
Colchicaceae,Uvularia,grandiflora
Athyriaceae,Deparia,acrostichoides
Athyriaceae,Deparia,acrostichoides
Athyriaceae,Deparia,acrostichoides
Athyriaceae,Deparia,acrostichoides
Athyriaceae,Deparia,acrostichoides
Athyriaceae,Deparia,acrostichoides
Athyriaceae,Deparia,acrostichoides
Athyriaceae,Deparia,acrostichoides
Dennstaedtiaceae,Dennstaedtia,punctilobula
Dennstaedtiaceae,Dennstaedtia,punctilobula
Dennstaedtiaceae,Dennstaedtia,punctilobula
Dennstaedtiaceae,Dennstaedtia,punctilobula
Dennstaedtiaceae,Dennstaedtia,punctilobula
Dennstaedtiaceae,Dennstaedtia,punctilobula
Dryopteridaceae,Dryopteris,intermedia
Dryopteridaceae,Dryopteris,intermedia
Dryopteridaceae,Dryopteris,intermedia
Dryopteridaceae,Dryopteris,intermedia
Dryopteridaceae,Dryopteris,intermedia
Dryopteridaceae,Dryopteris,marginalis
Dryopteridaceae,Dryopteris,marginalis
Dryopteridaceae,Dryopteris,marginalis
Dryopteridaceae,Dryopteris,marginalis
Dryopteridaceae,Dryopteris,marginalis
Taxaceae,Taxus,canadensis
Taxaceae,Taxus,canadensis
Rubiaceae,Mitchella,repens
Rubiaceae,Mitchella,repens
Betulaceae,Carpinus,fangiana
Oleaceae,Osmanthus,serrulatus
Oleaceae,Osmanthus,serrulatus
Oleaceae,Osmanthus,serrulatus
Oleaceae,Osmanthus,serrulatus
Oleaceae,Osmanthus,serrulatus
Oleaceae,Osmanthus,serrulatus
Pteridaceae,Adiantum,shastense
Pteridaceae,Adiantum,shastense
Pteridaceae,Adiantum,shastense
Pteridaceae,Adiantum,shastense
Pteridaceae,Adiantum,shastense
Pteridaceae,Adiantum,shastense
Pteridaceae,Adiantum,shastense
Pteridaceae,Adiantum,shastense
Viburnaceae,Viburnum,sieboldii
Viburnaceae,Viburnum,sieboldii
Viburnaceae,Viburnum,sieboldii
Sabiaceae,Meliosma,veitchiorum
Sabiaceae,Meliosma,veitchiorum
Sabiaceae,Meliosma,veitchiorum
Sabiaceae,Meliosma,veitchiorum
Fabaceae subfam. Faboideae,Erythrina,crista-galli
Fabaceae subfam. Faboideae,Erythrina,crista-galli
Fabaceae subfam. Faboideae,Erythrina,crista-galli
Fabaceae subfam. Faboideae,Erythrina,crista-galli
Fabaceae subfam. Faboideae,Erythrina,crista-galli
Asteraceae,Celmisia,spectabilis
Asteraceae,Celmisia,spectabilis
Asteraceae,Celmisia,spectabilis
Asteraceae,Celmisia,spectabilis
Melanthiaceae Tribe Parideae,Paris,mairei
Melanthiaceae Tribe Parideae,Paris,mairei
Colchicaceae,Colchicum,× agrippinum
Colchicaceae,Colchicum,× agrippinum
Hypericaceae,Hypericum,cerastioides
Hypericaceae,Hypericum,cerastioides
Hypericaceae,Hypericum,cerastioides
Amaryllidaceae,Allium,falcifolium
Amaryllidaceae,Allium,falcifolium
Amaryllidaceae,Allium,falcifolium
Liliaceae,Erythronium,tuolumnense
Liliaceae,Erythronium,tuolumnense
Liliaceae,Erythronium,tuolumnense
Liliaceae,Erythronium,dens-canis
Liliaceae,Erythronium,dens-canis
Melanthiaceae Tribe Parideae,Trillium,luteum
Melanthiaceae Tribe Parideae,Trillium,rivale
Melanthiaceae Tribe Parideae,Trillium,rivale
Melanthiaceae Tribe Parideae,Trillium,nivale
Melanthiaceae Tribe Parideae,Trillium,nivale
Berberidaceae,Mahonia,eurybracteata
Berberidaceae,Mahonia,eurybracteata
Rosaceae,Potentilla,indica
Rosaceae,Potentilla,indica
Rosaceae,Potentilla,indica
Rosaceae,Potentilla,indica
Rosaceae,Potentilla,indica
Rosaceae,Potentilla,indica
Rosaceae,Potentilla,indica
Rosaceae,Potentilla,indica
Nymphaeaceae,Euryale,ferox
Nymphaeaceae,Euryale,ferox
Melanthiaceae Tribe Parideae,Trillium,rivale
Melanthiaceae Tribe Parideae,Trillium,rivale
Papaveraceae subfam. Fumarioideae,Corydalis,solida
Papaveraceae subfam. Fumarioideae,Corydalis,solida
Typhaceae,Typha,× glauca
Typhaceae,Typha,× glauca
Asteraceae subfam. Asteroideae,Echinacea,pallida
Asteraceae subfam. Asteroideae,Echinacea,pallida
Asteraceae subfam. Asteroideae,Echinacea,pallida
Asteraceae subfam. Asteroideae,Echinacea,pallida
Asteraceae subfam. Asteroideae,Echinacea,pallida
Asteraceae subfam. Asteroideae,Echinacea,paradoxa
Asteraceae subfam. Asteroideae,Echinacea,paradoxa
Asteraceae subfam. Asteroideae,Echinacea,paradoxa
Asteraceae subfam. Asteroideae,Echinacea,paradoxa
Asteraceae subfam. Asteroideae,Echinacea,paradoxa
Asteraceae subfam. Asteroideae,Echinacea,angustifolia
Asteraceae subfam. Asteroideae,Echinacea,angustifolia
Asteraceae subfam. Asteroideae,Echinacea,angustifolia
Asteraceae subfam. Asteroideae,Echinacea,angustifolia
Asteraceae subfam. Asteroideae,Echinacea,angustifolia
Asteraceae subfam. Asteroideae,Symphyotrichum,oblongifolium
Asteraceae subfam. Asteroideae,Symphyotrichum,oblongifolium
Asteraceae subfam. Asteroideae,Symphyotrichum,oblongifolium
Asteraceae subfam. Asteroideae,Symphyotrichum,oblongifolium
Asteraceae subfam. Asteroideae,Symphyotrichum,oblongifolium
Asteraceae subfam. Asteroideae,Symphyotrichum,oblongifolium
Asteraceae subfam. Asteroideae,Arnica,montana
Asteraceae subfam. Asteroideae,Arnica,montana
Asteraceae subfam. Asteroideae,Arnica,montana
Asteraceae subfam. Asteroideae,Arnica,montana
Asteraceae subfam. Asteroideae,Arnica,montana
Asteraceae subfam. Asteroideae,Artemisia,absinthium
Asteraceae subfam. Asteroideae,Artemisia,absinthium
Asteraceae subfam. Asteroideae,Artemisia,absinthium
Asteraceae subfam. Asteroideae,Artemisia,absinthium
Asteraceae subfam. Asteroideae,Artemisia,absinthium
Asteraceae subfam. Asteroideae,Artemisia,absinthium
Fabaceae subfam. Faboideae,Baptisia,australis
Fabaceae subfam. Faboideae,Baptisia,australis
Fabaceae subfam. Faboideae,Baptisia,australis
Fabaceae subfam. Faboideae,Baptisia,australis
Fabaceae subfam. Faboideae,Baptisia,australis
Fabaceae subfam. Faboideae,Baptisia,australis
Fabaceae subfam. Faboideae,Baptisia,australis
Fabaceae subfam. Faboideae,Baptisia,australis
Asteraceae subfam. Asteroideae,Chamaemelum,nobile
Asteraceae subfam. Asteroideae,Chamaemelum,nobile
Asteraceae subfam. Asteroideae,Chamaemelum,nobile
Asteraceae subfam. Asteroideae,Chamaemelum,nobile
Asteraceae subfam. Asteroideae,Chamaemelum,nobile
Asteraceae subfam. Asteroideae,Chamaemelum,nobile
Asteraceae subfam. Asteroideae,Chamaemelum,nobile
Rosaceae,Crataegus,laevigata
Rosaceae,Crataegus,laevigata
Rosaceae,Crataegus,laevigata
Rosaceae,Crataegus,laevigata
Rosaceae,Crataegus,laevigata
Gentianaceae,Gentiana,lutea
Gentianaceae,Gentiana,lutea
Gentianaceae,Gentiana,lutea
Gentianaceae,Gentiana,lutea
Gentianaceae,Gentiana,lutea
Fabaceae subfam. Faboideae,Glycyrrhiza,glabra
Fabaceae subfam. Faboideae,Glycyrrhiza,glabra
Fabaceae subfam. Faboideae,Glycyrrhiza,glabra
Fabaceae subfam. Faboideae,Glycyrrhiza,glabra
Fabaceae subfam. Faboideae,Glycyrrhiza,glabra
Fabaceae subfam. Faboideae,Glycyrrhiza,glabra
Fabaceae subfam. Faboideae,Glycyrrhiza,glabra
Fabaceae subfam. Faboideae,Glycyrrhiza,glabra
Campanulaceae subfam. Lobelioideae,Lobelia,inflata
Campanulaceae subfam. Lobelioideae,Lobelia,inflata
Campanulaceae subfam. Lobelioideae,Lobelia,inflata
Campanulaceae subfam. Lobelioideae,Lobelia,inflata
Campanulaceae subfam. Lobelioideae,Lobelia,inflata
Campanulaceae subfam. Lobelioideae,Lobelia,inflata
Campanulaceae subfam. Lobelioideae,Lobelia,inflata
Campanulaceae subfam. Lobelioideae,Lobelia,inflata
Campanulaceae subfam. Lobelioideae,Lobelia,inflata
Campanulaceae subfam. Lobelioideae,Lobelia,inflata
Passifloraceae,Passiflora,incarnata
Passifloraceae,Passiflora,incarnata
Passifloraceae,Passiflora,incarnata
Lamiaceae,Scutellaria,lateriflora
Lamiaceae,Scutellaria,lateriflora
Lamiaceae,Scutellaria,lateriflora
Lamiaceae,Scutellaria,lateriflora
Lamiaceae,Scutellaria,lateriflora
Asteraceae subfam. Asteroideae,Tanacetum,parthenium
Asteraceae subfam. Asteroideae,Tanacetum,parthenium
Asteraceae subfam. Asteroideae,Tanacetum,parthenium
Asteraceae subfam. Asteroideae,Tanacetum,parthenium
Asteraceae subfam. Asteroideae,Tanacetum,parthenium
Asteraceae subfam. Asteroideae,Tanacetum,parthenium
Asteraceae subfam. Asteroideae,Tanacetum,parthenium
Asteraceae subfam. Asteroideae,Solidago,virgaurea
Asteraceae subfam. Asteroideae,Solidago,virgaurea
Asteraceae subfam. Asteroideae,Solidago,virgaurea
Asteraceae subfam. Asteroideae,Solidago,virgaurea
Asteraceae subfam. Asteroideae,Solidago,virgaurea
Asteraceae subfam. Asteroideae,Solidago,virgaurea
Asteraceae subfam. Asteroideae,Solidago,virgaurea
Asteraceae,Acmella,oleracea
Asteraceae,Acmella,oleracea
Asteraceae,Acmella,oleracea
Asteraceae,Acmella,oleracea
Asteraceae,Acmella,oleracea
Asteraceae,Acmella,oleracea
Asteraceae,Acmella,oleracea
Plantaginaceae,Digitalis,lanata
Plantaginaceae,Digitalis,lanata
Plantaginaceae,Digitalis,lanata
Plantaginaceae,Digitalis,lanata
Plantaginaceae,Digitalis,lanata
Plantaginaceae,Digitalis,lanata
Asteraceae subfam. Asteroideae,Achillea,millefolium
Asteraceae subfam. Asteroideae,Achillea,millefolium
Asteraceae subfam. Asteroideae,Achillea,millefolium
Asteraceae subfam. Asteroideae,Achillea,millefolium
Asteraceae subfam. Asteroideae,Achillea,millefolium
Asteraceae subfam. Asteroideae,Achillea,millefolium
Asteraceae subfam. Asteroideae,Achillea,millefolium
Asteraceae subfam. Asteroideae,Coreopsis,
Asteraceae subfam. Asteroideae,Coreopsis,
Asteraceae subfam. Asteroideae,Coreopsis,
Asteraceae subfam. Asteroideae,Coreopsis,
Asteraceae subfam. Asteroideae,Coreopsis,
Lamiaceae,Caryopteris,incana
Lamiaceae,Caryopteris,incana
Iridaceae,Iris,ensata
Iridaceae,Iris,ensata
Iridaceae,Iris,ensata
Asteraceae subfam. Asteroideae,Achillea,ptarmica
Asteraceae subfam. Asteroideae,Achillea,ptarmica
Montiaceae,Claytonia,sibirica
Dryopteridaceae,Polystichum,munitum
Papaveraceae subfam. Fumarioideae,Dicentra,formosa
Papaveraceae subfam. Fumarioideae,Dicentra,formosa
Polypodiaceae,Polypodium,glycyrrhiza
Asparagaceae,Ophiopogon,planiscapus
Asteraceae subfam. Asteroideae,Symphyotrichum,subspicatum
Asteraceae subfam. Asteroideae,Symphyotrichum,subspicatum
Poaceae subfam. Pooideae,Festuca,roemeri
Poaceae subfam. Pooideae,Festuca,roemeri
Asteraceae subfam. Asteroideae,Cota,tinctoria
Asteraceae subfam. Asteroideae,Cota,tinctoria
Asteraceae subfam. Asteroideae,Cota,tinctoria
Asteraceae subfam. Asteroideae,Cota,tinctoria
Asteraceae subfam. Asteroideae,Cota,tinctoria
Asteraceae subfam. Asteroideae,Cota,tinctoria
Asteraceae subfam. Asteroideae,Achillea,filipendulina
Asteraceae subfam. Asteroideae,Achillea,filipendulina
Asteraceae subfam. Asteroideae,Achillea,filipendulina
Asteraceae subfam. Asteroideae,Achillea,filipendulina
Asteraceae subfam. Asteroideae,Achillea,filipendulina
Asteraceae subfam. Asteroideae,Achillea,filipendulina
Asteraceae subfam. Asteroideae,Achillea,millefolium
Asteraceae subfam. Asteroideae,Achillea,millefolium
Asteraceae subfam. Asteroideae,Achillea,millefolium
Asteraceae subfam. Asteroideae,Achillea,millefolium
Asteraceae subfam. Asteroideae,Achillea,millefolium
Asteraceae subfam. Asteroideae,Achillea,millefolium
Ranunculaceae subfam. Ranunculoideae,Aconitum,napellus
Ranunculaceae subfam. Ranunculoideae,Aconitum,napellus
Lamiaceae,Agastache,aurantiaca
Lamiaceae,Agastache,aurantiaca
Lamiaceae,Agastache,aurantiaca
Lamiaceae,Agastache,aurantiaca
Lamiaceae,Agastache,aurantiaca
Lamiaceae,Agastache,aurantiaca
Lamiaceae,Agastache,aurantiaca
Malvaceae,Alcea,rosea
Malvaceae,Alcea,rosea
Malvaceae,Alcea,rosea
Malvaceae,Alcea,rosea
Malvaceae,Alcea,rosea
Malvaceae,Alcea,rosea
Malvaceae,Alcea,
Malvaceae,Alcea,
Malvaceae,Alcea,
Malvaceae,Alcea,
Malvaceae,Alcea,
Malvaceae,Alcea,
Malvaceae,Alcea,
Malvaceae,Alcea,
Malvaceae,Alcea,
Malvaceae,Alcea,
Malvaceae,Alcea,
Malvaceae,Alcea,
Malvaceae,Alcea,
Malvaceae,Alcea,
Malvaceae,Alcea,
Malvaceae,Alcea,
Malvaceae,Alcea,
Malvaceae,Alcea,
Malvaceae,Alcea,
Malvaceae,Alcea,
Malvaceae,Alcea,
Malvaceae,Alcea,
Malvaceae,Alcea,
Malvaceae,Alcea,
Malvaceae,Alcea,
Apiaceae,Angelica,gigas
Apiaceae,Angelica,gigas
Apiaceae,Angelica,gigas
Apiaceae,Angelica,gigas
Apiaceae,Angelica,gigas
Apiaceae,Angelica,gigas
Asteraceae subfam. Asteroideae,Cota,tinctoria
Asteraceae subfam. Asteroideae,Cota,tinctoria
Asteraceae subfam. Asteroideae,Cota,tinctoria
Asteraceae subfam. Asteroideae,Cota,tinctoria
Asteraceae subfam. Asteroideae,Cota,tinctoria
Asteraceae subfam. Asteroideae,Cota,tinctoria
Ranunculaceae subfam. Thalictroideae,Aquilegia,buergeriana
Ranunculaceae subfam. Thalictroideae,Aquilegia,buergeriana
Ranunculaceae subfam. Thalictroideae,Aquilegia,buergeriana
Ranunculaceae subfam. Thalictroideae,Aquilegia,buergeriana
Ranunculaceae subfam. Thalictroideae,Aquilegia,buergeriana
Ranunculaceae subfam. Thalictroideae,Aquilegia,buergeriana
Apocynaceae subfam. Asclepiadoideae,Asclepias,tuberosa
Apocynaceae subfam. Asclepiadoideae,Asclepias,tuberosa
Apocynaceae subfam. Asclepiadoideae,Asclepias,tuberosa
Apocynaceae subfam. Asclepiadoideae,Asclepias,tuberosa
Apocynaceae subfam. Asclepiadoideae,Asclepias,tuberosa
Apocynaceae subfam. Asclepiadoideae,Asclepias,tuberosa
Saxifragaceae,Astilbe,chinensis
Saxifragaceae,Astilbe,chinensis
Saxifragaceae,Astilbe,chinensis
Iridaceae,Iris,domestica
Iridaceae,Iris,domestica
Iridaceae,Iris,domestica
Iridaceae,Iris,domestica
Iridaceae,Iris,domestica
Iridaceae,Iris,domestica
Iridaceae,Iris,domestica
Iridaceae,Iris,domestica
Iridaceae,Iris,domestica
Lamiaceae,Clinopodium,grandiflorum
Lamiaceae,Clinopodium,grandiflorum
Lamiaceae,Clinopodium,grandiflorum
Lamiaceae,Clinopodium,grandiflorum
Lamiaceae,Clinopodium,grandiflorum
Lamiaceae,Clinopodium,grandiflorum
Campanulaceae subfam. Campanuloideae,Campanula,persicifolia
Campanulaceae subfam. Campanuloideae,Campanula,persicifolia
Campanulaceae subfam. Campanuloideae,Campanula,persicifolia
Campanulaceae subfam. Campanuloideae,Campanula,persicifolia
Campanulaceae subfam. Campanuloideae,Campanula,persicifolia
Boraginaceae,Cerinthe,major
Boraginaceae,Cerinthe,major
Boraginaceae,Cerinthe,major
Boraginaceae,Cerinthe,major
Boraginaceae,Cerinthe,major
Boraginaceae,Cerinthe,major
Asteraceae subfam. Asteroideae,Coreopsis,grandiflora
Asteraceae subfam. Asteroideae,Coreopsis,grandiflora
Asteraceae subfam. Asteroideae,Coreopsis,grandiflora
Asteraceae subfam. Asteroideae,Coreopsis,grandiflora
Asteraceae subfam. Asteroideae,Coreopsis,grandiflora
Asteraceae subfam. Asteroideae,Coreopsis,grandiflora
Ranunculaceae subfam. Ranunculoideae,Delphinium,
Ranunculaceae subfam. Ranunculoideae,Delphinium,
Ranunculaceae subfam. Ranunculoideae,Delphinium,
Ranunculaceae subfam. Ranunculoideae,Delphinium,
Ranunculaceae subfam. Ranunculoideae,Delphinium,
Ranunculaceae subfam. Ranunculoideae,Delphinium,
Ranunculaceae subfam. Ranunculoideae,Delphinium,
Plantaginaceae,Digitalis,purpurea
Plantaginaceae,Digitalis,purpurea
Plantaginaceae,Digitalis,purpurea
Plantaginaceae,Digitalis,purpurea
Plantaginaceae,Digitalis,purpurea
Plantaginaceae,Digitalis,purpurea
Plantaginaceae,Digitalis,purpurea
Plantaginaceae,Digitalis,purpurea
Apiaceae,Eryngium,giganteum
Apiaceae,Eryngium,giganteum
Apiaceae,Eryngium,giganteum
Apiaceae,Eryngium,giganteum
Apiaceae,Eryngium,giganteum
Apiaceae,Eryngium,giganteum
Apiaceae,Eryngium,giganteum
Apiaceae,Eryngium,giganteum
Apiaceae,Eryngium,giganteum
Apiaceae,Eryngium,giganteum
Apiaceae,Eryngium,giganteum
Apiaceae,Eryngium,leavenworthii
Apiaceae,Eryngium,leavenworthii
Apiaceae,Eryngium,leavenworthii
Apiaceae,Eryngium,leavenworthii
Apiaceae,Eryngium,leavenworthii
Apiaceae,Eryngium,leavenworthii
Asteraceae subfam. Asteroideae,Eutrochium,purpureum
Asteraceae subfam. Asteroideae,Eutrochium,purpureum
Asteraceae subfam. Asteroideae,Eutrochium,purpureum
Asteraceae subfam. Asteroideae,Eutrochium,purpureum
